Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Monto Ley Inicial;Monto Ley Vigente a DICIEMBRE
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;16;SERVICIO DE COOPERACIÓN TÉCNICA;1;SERVICIO DE COOPERACIÓN TÉCNICA;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;58889
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;5;TRANSFERENCIAS CORRIENTES;;;;26231337;26231337
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;26231337;26231337
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;3;3021091;3021091
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;6;5518988;5518988
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;11;17691258;17691258
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;8;OTROS INGRESOS CORRIENTES;;;;4909626;4297036
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;8;OTROS INGRESOS CORRIENTES;2;Multas y Sanciones Pecuniarias;;0;46802
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;8;OTROS INGRESOS CORRIENTES;99;Otros;;4909626;4250234
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;15;SALDO INICIAL DE CAJA;;;;10;416261
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;21;GASTOS EN PERSONAL;;;;1901774;2045343
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;22;BIENES Y SERVICIOS DE CONSUMO;;;;619644;619644
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;10;49476
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;23;PRESTACIONES DE SEGURIDAD SOCIAL;1;Prestaciones Previsionales;;10;49476
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;24;TRANSFERENCIAS CORRIENTES;;;;28619525;28020135
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;;28619525;28020135
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;5;9528307;11228066
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;6;6051137;5018988
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;9;5600178;5276178
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;10;7439903;6496903
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;25;INTEGROS AL FISCO;;;;0;208843
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;0;208843
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;26;OTROS GASTOS CORRIENTES;;;;10;1183
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;26;OTROS GASTOS CORRIENTES;1;Devoluciones;;10;1183
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;34;SERVICIO DE LA DEUDA;;;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;19;COMITÉ INNOVA CHILE;1;COMITÉ INNOVA CHILE;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;5;TRANSFERENCIAS CORRIENTES;;;;113284;526948
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;113284;526948
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;2;113274;526938
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;8;OTROS INGRESOS CORRIENTES;;;;20;16639
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;8;OTROS INGRESOS CORRIENTES;99;Otros;;10;16629
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;9;APORTE FISCAL;;;;4337548;4424301
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;9;APORTE FISCAL;1;Libre;;4337548;4424301
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;15;SALDO INICIAL DE CAJA;;;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;21;GASTOS EN PERSONAL;;;;2963468;2878602
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;22;BIENES Y SERVICIOS DE CONSUMO;;;;1199597;1458597
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;0;109354
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;;0;109354
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;24;TRANSFERENCIAS CORRIENTES;;;;239729;393393
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;;239729;393393
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;24;TRANSFERENCIAS CORRIENTES;2;Al Gobierno Central;2;239729;393393
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;25;INTEGROS AL FISCO;;;;20;20
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;20;20
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;26;OTROS GASTOS CORRIENTES;;;;0;78884
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;26;OTROS GASTOS CORRIENTES;2;Compensaciones por Daños a Terceros y/o a la Propiedad;;0;78884
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;48038;49038
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;4;Mobiliario y Otros;;0;1000
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;48038;48038
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;34;SERVICIO DE LA DEUDA;;;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;21;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;1;AGENCIA DE PROMOCIÓN DE LA INVERSIÓN EXTRANJERA;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;5;TRANSFERENCIAS CORRIENTES;;;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;7;INGRESOS DE OPERACIÓN;;;;64049;64049
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;8;OTROS INGRESOS CORRIENTES;;;;45892;112563
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;42689;99689
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;8;OTROS INGRESOS CORRIENTES;99;Otros;;3203;12874
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;9;APORTE FISCAL;;;;6747592;7222978
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;9;APORTE FISCAL;1;Libre;;6747592;7222978
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;15;SALDO INICIAL DE CAJA;;;;10;23074
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;21;GASTOS EN PERSONAL;;;;6033708;6301035
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;22;BIENES Y SERVICIOS DE CONSUMO;;;;716294;758160
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;0;53961
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;23;PRESTACIONES DE SEGURIDAD SOCIAL;3;Prestaciones Sociales del Empleador;;0;53961
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;25;INTEGROS AL FISCO;;;;42700;99700
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;25;INTEGROS AL FISCO;99;Otros Integros al Fisco;;42700;99700
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;64841;89646
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;4;Mobiliario y Otros;;0;16300
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;5;Máquinas y Equipos;;0;5124
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;6;Equipos Informáticos;;0;3381
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;7;Programas Informáticos;;64841;64841
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;34;SERVICIO DE LA DEUDA;;;;10;120172
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;23;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;1;INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL;34;SERVICIO DE LA DEUDA;7;Deuda Flotante;;10;120172
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;5;TRANSFERENCIAS CORRIENTES;;;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;5;TRANSFERENCIAS CORRIENTES;2;Del Gobierno Central;201;10;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;8;OTROS INGRESOS CORRIENTES;;;;10;28562
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;8;OTROS INGRESOS CORRIENTES;1;Recuperaciones y Reembolsos por Licencias Médicas;;10;26094
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;8;OTROS INGRESOS CORRIENTES;2;Multas y Sanciones Pecuniarias;;0;10
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;8;OTROS INGRESOS CORRIENTES;99;Otros;;0;2458
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;9;APORTE FISCAL;;;;2805845;2901567
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;9;APORTE FISCAL;1;Libre;;2805845;2901567
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;;;;4530960;0
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;;4530960;0
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2;Del Gobierno Central;200;4530960;0
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;15;SALDO INICIAL DE CAJA;;;;10;73224
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;21;GASTOS EN PERSONAL;;;;1264200;1307749
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;22;BIENES Y SERVICIOS DE CONSUMO;;;;590922;510922
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;;;;949655;1083992
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;;0;139000
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;1;Al Sector Privado;3;0;139000
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;;839857;839857
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;3;A Otras Entidades Públicas;2;839857;839857
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;;109798;105135
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;1;103291;99703
2022;Diciembre;PESOS;7;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;24;SUBSECRETARÍA DE TURISMO;1;SUBSECRETARÍA DE TURISMO;24;TRANSFERENCIAS CORRIENTES;7;A Organismos Internacionales;7;6507;5432
